,Unnamed: 0,English Name,Arabic Name,Column2,Column3
958,958,Maroune-el-Ras,,Bint Jbayl,Nabatiyeh
959,959,Rachafe,رشاف,Bint Jbayl,Nabatiyeh
960,960,Ramié,راميه,Bint Jbayl,Nabatiyeh
961,961,Rmeiche,رميش,Bint Jbayl,Nabatiyeh
962,962,Safad-el-Battikh,,Bint Jbayl,Nabatiyeh
963,963,Salhané,,Bint Jbayl,Nabatiyeh
964,964,Sarbine,صربين,Bint Jbayl,Nabatiyeh
965,965,Soultaniyé,,Bint Jbayl,Nabatiyeh
966,966,Tibnine,,Bint Jbayl,Nabatiyeh
967,967,Yaroune,يارون,Bint Jbayl,Nabatiyeh
968,968,Yater,ياطر,Bint Jbayl,Nabatiyeh
969,969,Abou Kamha,,Hasbaya,Nabatiyeh
970,970,Aïn Jarfa,عين جرفا,Hasbaya,Nabatiyeh
971,971,Aïn Kinia,عين قنيا,Hasbaya,Nabatiyeh
972,972,Al-Dellafé,,Hasbaya,Nabatiyeh
973,973,Burghoz,برغز,Hasbaya,Nabatiyeh
974,974,Chabaaa,,Hasbaya,Nabatiyeh
975,975,Chebaa Farms,,Hasbaya,Nabatiyeh
976,976,Chouaya,شويا,Hasbaya,Nabatiyeh
977,977,El- Mery,,Hasbaya,Nabatiyeh
978,978,El-Fraïdice,الفريديس,Hasbaya,Nabatiyeh
979,979,El-Habbariyé,,Hasbaya,Nabatiyeh
980,980,El-Kahlouat,,Hasbaya,Nabatiyeh
981,981,El-Kfeir,الكفير,Hasbaya,Nabatiyeh
982,982,El-Khreibé,,Hasbaya,Nabatiyeh
983,983,El-Majidiyé,المجيديه,Hasbaya,Nabatiyeh
984,984,Hasbaya,,Hasbaya,Nabatiyeh
985,985,Kaoukaba,كوكبا,Hasbaya,Nabatiyeh
986,986,Kfar Hamame,كفر حمام,Hasbaya,Nabatiyeh
987,987,Marj Ez-Zouhour (Haouch El-Qinnaabé),,Hasbaya,Nabatiyeh
988,988,Mimas,ميمس,Hasbaya,Nabatiyeh
989,989,Nkhailé,,Hasbaya,Nabatiyeh
990,990,Rachaya El-Fokhar,راشيا الفخار,Hasbaya,Nabatiyeh
991,991,Slaïyeb,,Hasbaya,Nabatiyeh
992,992,Adchite El-Koussair,,Marjaayoun,Nabatiyeh
993,993,Adeicé,,Marjaayoun,Nabatiyeh
994,994,Ain Aarab,عين عرب,Marjaayoun,Nabatiyeh
995,995,Al-Taïbé,الطيبه,Marjaayoun,Nabatiyeh
996,996,Almane,علمان,Marjaayoun,Nabatiyeh
997,997,Bani Haiyane,بني حيان,Marjaayoun,Nabatiyeh
998,998,Blat,بلاط,Marjaayoun,Nabatiyeh
999,999,Blida,بليدا,Marjaayoun,Nabatiyeh
1000,1000,Deir Mimas,دير ميماس,Marjaayoun,Nabatiyeh
1001,1001,Deir Mimas Doumiat,,Marjaayoun,Nabatiyeh
1002,1002,Deir Sériane,دير سريان,Marjaayoun,Nabatiyeh
1003,1003,Dibbine,دبين,Marjaayoun,Nabatiyeh
1004,1004,Ebel-El-Saki,,Marjaayoun,Nabatiyeh
1005,1005,El-Amra,,Marjaayoun,Nabatiyeh
1006,1006,El-Kherbeh,,Marjaayoun,Nabatiyeh
1007,1007,EL-Khiam,,Marjaayoun,Nabatiyeh
1008,1008,El-Kleia,,Marjaayoun,Nabatiyeh
1009,1009,Houla,حولا,Marjaayoun,Nabatiyeh
1010,1010,Houra,,Marjaayoun,Nabatiyeh
1011,1011,Kabrikha,قبريخا,Marjaayoun,Nabatiyeh
1012,1012,Kantara,,Marjaayoun,Nabatiyeh
1013,1013,Kfarkala,كفركلا,Marjaayoun,Nabatiyeh
1014,1014,Majdel Selm,مجدل سلم,Marjaayoun,Nabatiyeh
1015,1015,Markaba,مركبا,Marjaayoun,Nabatiyeh
1016,1016,Mazraet-El-Jrein,,Marjaayoun,Nabatiyeh
1017,1017,Mazraet el-Sarada,,Marjaayoun,Nabatiyeh
1018,1018,Meis El-Jabal,,Marjaayoun,Nabatiyeh
1019,1019,Merjayoun,,Marjaayoun,Nabatiyeh
1020,1020,Mhaïbib,محيبيب,Marjaayoun,Nabatiyeh
1021,1021,Rabb Salacine,,Marjaayoun,Nabatiyeh
1022,1022,Souané,صوانه,Marjaayoun,Nabatiyeh
1023,1023,Talloussa,,Marjaayoun,Nabatiyeh
1024,1024,Touline,تولين,Marjaayoun,Nabatiyeh
1025,1025,Abba,,Nabatiyeh,Nabatiyeh
1026,1026,Adchite,عدشيت,Nabatiyeh,Nabatiyeh
1027,1027,Aïn-Boussouar,,Nabatiyeh,Nabatiyeh
1028,1028,Aïn-Kana,,Nabatiyeh,Nabatiyeh
1029,1029,Ali El-Taher,,Nabatiyeh,Nabatiyeh
1030,1030,Ansar,,Nabatiyeh,Nabatiyeh
1031,1031,Arab Salim,عرب صاليم,Nabatiyeh,Nabatiyeh
1032,1032,Arnoune,ارنون,Nabatiyeh,Nabatiyeh
1033,1033,Bfarwé,,Nabatiyeh,Nabatiyeh
1034,1034,Braikeh,,Nabatiyeh,Nabatiyeh
1035,1035,Choukine,شوكين,Nabatiyeh,Nabatiyeh
1036,1036,Deir El-Zehrani,دير الزهراني,Nabatiyeh,Nabatiyeh
1037,1037,Douair,,Nabatiyeh,Nabatiyeh
1038,1038,El-Charkiyé,,Nabatiyeh,Nabatiyeh
1039,1039,El-Hamra,,Nabatiyeh,Nabatiyeh
1040,1040,El-Kfour,الكفور,Nabatiyeh,Nabatiyeh
1041,1041,Habbouche,حبوش,Nabatiyeh,Nabatiyeh
1042,1042,Harouf,حاروف,Nabatiyeh,Nabatiyeh
1043,1043,Hmaïla,,Nabatiyeh,Nabatiyeh
1044,1044,Houmine-el-Faouka,,Nabatiyeh,Nabatiyeh
1045,1045,Houmine El-Tahta,حومين التحتا,Nabatiyeh,Nabatiyeh
1046,1046,Izzé,,Nabatiyeh,Nabatiyeh
1047,1047,Jarjouh,,Nabatiyeh,Nabatiyeh
1048,1048,Jobchite,جبشيت,Nabatiyeh,Nabatiyeh
1049,1049,Kafr Dajjal,,Nabatiyeh,Nabatiyeh
1050,1050,Kafra-Jbah,,Nabatiyeh,Nabatiyeh
1051,1051,Kakiat El-Jisr,,Nabatiyeh,Nabatiyeh
1052,1052,Kefer Sir,,Nabatiyeh,Nabatiyeh
1053,1053,Kfar Remmane,كفر رمان,Nabatiyeh,Nabatiyeh
1054,1054,Kfar Tebnite,كفر تبنيت,Nabatiyeh,Nabatiyeh
1055,1055,Kfarfila,كفرفيلا,Nabatiyeh,Nabatiyeh
1056,1056,Ksaibé,,Nabatiyeh,Nabatiyeh
1057,1057,Maifadoune,ميفدون,Nabatiyeh,Nabatiyeh
1058,1058,Mazraat-el-Khreibé,,Nabatiyeh,Nabatiyeh
1059,1059,Mazraet Bsaffour,,Nabatiyeh,Nabatiyeh
1060,1060,Mazraet Chaal Baal,,Nabatiyeh,Nabatiyeh
1061,1061,Mazraet Dmoul,,Nabatiyeh,Nabatiyeh
1062,1062,Mazraet El-Bayad,,Nabatiyeh,Nabatiyeh
1063,1063,Mazraet Kalaat Meiss,,Nabatiyeh,Nabatiyeh
1064,1064,Mazraet Kfar Jaouz,,Nabatiyeh,Nabatiyeh
1065,1065,Mazraet Sinai,,Nabatiyeh,Nabatiyeh
1066,1066,Nabatiyé El-Faouka,,Nabatiyeh,Nabatiyeh
1067,1067,Nabatiyé El-Tahta,,Nabatiyeh,Nabatiyeh
1068,1068,Nmériyé,,Nabatiyeh,Nabatiyeh
1069,1069,Roumine,رومين,Nabatiyeh,Nabatiyeh
1070,1070,Sarba,صربا,Nabatiyeh,Nabatiyeh
1071,1071,Sir El-Gharbiyé,,Nabatiyeh,Nabatiyeh
1072,1072,Toule,تول,Nabatiyeh,Nabatiyeh
1073,1073,Yohmor,يحمر,Nabatiyeh,Nabatiyeh
1074,1074,Zaoutar El-Charkiyé,,Nabatiyeh,Nabatiyeh
1075,1075,Zaoutar El-Gharbiyé,,Nabatiyeh,Nabatiyeh
1076,1076,Zebdine,زبدين,Nabatiyeh,Nabatiyeh
1077,1077,Zefta,زفتا,Nabatiyeh,Nabatiyeh
1078,1078,Abdilli,عبدللي,Batroun,North
1079,1079,Abrine,عبرين,Batroun,North
1080,1080,Al-Boukaïa et Dahr Abi Yaghi,,Batroun,North
1081,1081,Al-Hery,الهري,Batroun,North
1082,1082,Artiz,,Batroun,North
1083,1083,Assia,,Batroun,North
1084,1084,Basbina,,Batroun,North
1085,1085,Batroune,,Batroun,North
1086,1086,Bchaalé,بشعله,Batroun,North
1087,1087,Bechtoudar-Aoura,,Batroun,North
1088,1088,Beit Chlale,,Batroun,North
1089,1089,Beit Ksab,,Batroun,North
1090,1090,Bejdarfel,بجدرفل,Batroun,North
1091,1091,Boksmaya,بقسميا,Batroun,North
1092,1092,Chabtine,شبطين,Batroun,North
1093,1093,Chekka,شكا,Batroun,North
1094,1094,Chouma,,Batroun,North
1095,1095,Dael,داعل,Batroun,North
1096,1096,Dar Bella,,Batroun,North
1097,1097,Deir Kfifane,,Batroun,North
1098,1098,Deir Mar Youhanna Douma,,Batroun,North
1099,1099,Deir Mar Youssef Jrabta,,Batroun,North
1100,1100,Deria,دريا,Batroun,North
1101,1101,Douk,دوق,Batroun,North
1102,1102,Douma,دوما,Batroun,North
1103,1103,Eddé,اده,Batroun,North
1104,1104,Ejdabra,اجدبرا,Batroun,North
1105,1105,El-Alaly,العلالي,Batroun,North
1106,1106,El-Ftahat,,Batroun,North
1107,1107,Hadtoune,حدتون,Batroun,North
1108,1108,Hamat,حامات,Batroun,North
1109,1109,Harbouna,,Batroun,North
1110,1110,Hardine,حردين,Batroun,North
1111,1111,Helta,حلتا,Batroun,North
1112,1112,Jebla,جبلا,Batroun,North
1113,1113,Jrabta,جربتا,Batroun,North
1114,1114,Jrane,جران,Batroun,North
1115,1115,Karnaoun,,Batroun,North
1116,1116,Kfar Chleïman,كفر شليمان,Batroun,North
1117,1117,Kfar Halda,,Batroun,North
1118,1118,Kfar Hatna,,Batroun,North
1119,1119,Kfar Hay,,Batroun,North
1120,1120,Kfar Heloss,,Batroun,North
1121,1121,Kfar Obeida,كفر عبيدا,Batroun,North
1122,1122,Kfifane,كفيفان,Batroun,North
1123,1123,Kfour El-Arabi,كفور العربي,Batroun,North
1124,1124,Koubba,,Batroun,North
1125,1125,Kour,كور,Batroun,North
1126,1126,Mar Mama,مار ماما,Batroun,North
1127,1127,Masreh,,Batroun,North
1128,1128,Mehemrech,محمرش,Batroun,North
1129,1129,Mrah-El-Ziet,,Batroun,North
1130,1130,Mrah Chdid,,Batroun,North
1131,1131,Mrah el Hage,,Batroun,North
1132,1132,Nahla,نحلا,Batroun,North
1133,1133,Niha,نيحا,Batroun,North
1134,1134,Racha,راشا,Batroun,North
1135,1135,Rachana,راشانا,Batroun,North
1136,1136,Rachkida,,Batroun,North
1137,1137,Ram,رام,Batroun,North
1138,1138,Ras Nahache,راس نحاش,Batroun,North
1139,1139,Salaata,سلعاتا,Batroun,North
1140,1140,Sghar et Wata Sfarta,,Batroun,North
1141,1141,Smar Jbeil,سمار جبيل,Batroun,North
1142,1142,Sourate,,Batroun,North
1143,1143,Tannourine el Tahta,,Batroun,North
1144,1144,Tannourine Foka,,Batroun,North
1145,1145,Tehoum,تحوم,Batroun,North
1146,1146,Toula,تولا,Batroun,North
1147,1147,Wata Houb,وطى حوب,Batroun,North
1148,1148,Wejh-el-Hajar,,Batroun,North
1149,1149,Zane,زان,Batroun,North
1150,1150,Abdine,عبدين,Bcharre,North
1151,1151,Bane,بان,Bcharre,North
1152,1152,Bazoune,,Bcharre,North
1153,1153,Bcharré,,Bcharre,North
1154,1154,Beit Menzer,بيت منذر,Bcharre,North
1155,1155,Berhalioun,برحليون,Bcharre,North
1156,1156,Bikaa kafra,,Bcharre,North
1157,1157,Billa,,Bcharre,North
1158,1158,Bkarkacha,بقرقاشا,Bcharre,North
1159,1159,Blaouza,بلوزا,Bcharre,North
1160,1160,Brissat,بريسات,Bcharre,North
1161,1161,El-Dimane,الديمان,Bcharre,North
1162,1162,Hadchite,حدشيت,Bcharre,North
1163,1163,Hadeth-el-Jebbé,,Bcharre,North
1164,1164,Hasroune,حصرون,Bcharre,North
1165,1165,Knaiouer,قنيور,Bcharre,North
1166,1166,Knate,قنات,Bcharre,North
1167,1167,Mazraet-Beni-Saab,,Bcharre,North
1168,1168,Mazraet Assaf,مزرعة عساف,Bcharre,North
1169,1169,Mchaa Ej Jobbé,,Bcharre,North
1170,1170,Mugher-el-Ahwel,,Bcharre,North
1171,1171,Tourza,طورزا,Bcharre,North
1172,1172,Wadi-kannoubine,,Bcharre,North
1173,1173,Aba,عابا,Koura,North
1174,1174,Afsdik,عفصديق,Koura,North
1175,1175,Aïn Akrine,عين عكرين,Koura,North
1176,1176,Al-Boukaia,,Koura,North
1177,1177,Al-Hraïché,,Koura,North
1178,1178,Amioune,,Koura,North
1179,1179,Badbhoun,بدبهون,Koura,North
1180,1180,Bargoune,برغون,Koura,North
1181,1181,Barsa,برسا,Koura,North
1182,1182,Bdebba,بدبا,Koura,North
1183,1183,Bechmezzine,بشمزين,Koura,North
1184,1184,Bednayel,بدنايل,Koura,North
1185,1185,Beitroumine,,Koura,North
1186,1186,Belmand,,Koura,North
1187,1187,Bhabbouche,بحبوش,Koura,North
1188,1188,Bkeftine,بكفتين,Koura,North
1189,1189,Bnehrane,بنهران,Koura,North
1190,1190,Bsarma,بصرما,Koura,North
1191,1191,Btaaboura,,Koura,North
1192,1192,Bterram,بطرام,Koura,North
1193,1193,Btouratige,بتوراتيج,Koura,North
1194,1194,Bziza,بزيزا,Koura,North
1195,1195,Dar Bechtar,,Koura,North
1196,1196,Dar Chmezzine,دار شمزين,Koura,North
1197,1197,Déddé,دده,Koura,North
1198,1198,Ejdabrine,,Koura,North
1199,1199,En-Nakhlé,النخله,Koura,North
1200,1200,Enfeh,انفه,Koura,North
1201,1201,Fih,,Koura,North
1202,1202,Kaftoune,كفتون,Koura,North
1203,1203,Kefraya,كفريا,Koura,North
1204,1204,Kelhate,قلحات,Koura,North
1205,1205,Kfar Akka,,Koura,North
1206,1206,Kfar Hatta,,Koura,North
1207,1207,Kfar Hazir,كفر حزير,Koura,North
1208,1208,Kfar Kahel,,Koura,North
1209,1209,Kfar Saroun,,Koura,North
1210,1210,Kousba,كوسبا,Koura,North
1211,1211,Majdel,,Koura,North
1212,1212,Metrite,متريت,Koura,North
1213,1213,Ras Maska,,Koura,North
1214,1214,Rechdebbine,رشدبين,Koura,North
1215,1215,Zakroune,زكرون,Koura,North
1216,1216,Zghorta el-Métaoulé,,Koura,North
1217,1217,Aassaymout,,Minieh-Danieh,North
1218,1218,Aïn-El-Tiné,عين التينة,Minieh-Danieh,North
1219,1219,Al-Beddaoui,البداوي,Minieh-Danieh,North
1220,1220,Al-Minieh,,Minieh-Danieh,North
1221,1221,Al-Sfiré,السفري,Minieh-Danieh,North
1222,1222,Assoun,عاصون,Minieh-Danieh,North
1223,1223,Azka,,Minieh-Danieh,North
1224,1224,Bakhoune,,Minieh-Danieh,North
1225,1225,Bchnnata,,Minieh-Danieh,North
1226,1226,Bechhara,,Minieh-Danieh,North
1227,1227,Behweité,,Minieh-Danieh,North
1228,1228,Beit-El-Faks,,Minieh-Danieh,North
1229,1229,Beit Haouik,بيت حاويك,Minieh-Danieh,North
1230,1230,Beit Zaoud,,Minieh-Danieh,North
1231,1231,Bkaa Safrine,بقاع صفرين,Minieh-Danieh,North
1232,1232,Bkarsouna,,Minieh-Danieh,North
1233,1233,Borge-El-Yahoudié,,Minieh-Danieh,North
1234,1234,Btehline,,Minieh-Danieh,North
1235,1235,Btermaz,بطرماز,Minieh-Danieh,North
1236,1236,Debaael,دبعال,Minieh-Danieh,North
1237,1237,Deir Nebouh,دير نبوح,Minieh-Danieh,North
1238,1238,Deir Omar,دير عمار,Minieh-Danieh,North
1239,1239,El-Hazmieh,الحازميه,Minieh-Danieh,North
1240,1240,El-Watié et Harf Siad,,Minieh-Danieh,North
1241,1241,Haql el Aazimé,,Minieh-Danieh,North
1242,1242,Hawara,حوارة,Minieh-Danieh,North
1243,1243,Izal,ايزال,Minieh-Danieh,North
1244,1244,Jarjoura,,Minieh-Danieh,North
1245,1245,Jaroun,,Minieh-Danieh,North
1246,1246,Kahf-El-Malloul,,Minieh-Danieh,North
1247,1247,Karseita,قرصيتا,Minieh-Danieh,North
1248,1248,Kattiné,,Minieh-Danieh,North
1249,1249,Kfar Bibnine,,Minieh-Danieh,North
1250,1250,Kfar Chlane,كفر شلان,Minieh-Danieh,North
1251,1251,Kfar Habou,كفر حبو,Minieh-Danieh,North
1252,1252,Kharnoub,,Minieh-Danieh,North
1253,1253,litige,,Minieh-Danieh,North
1254,1254,Markabta,مركبتا,Minieh-Danieh,North
1255,1255,Mazraat Ketrane,,Minieh-Danieh,North
1256,1256,Mazraet-El-Kreine,,Minieh-Danieh,North
1257,1257,Mazraet El-Krême,,Minieh-Danieh,North
1258,1258,Mrabine,,Minieh-Danieh,North
1259,1259,Mrah-El-Sfiré,,Minieh-Danieh,North
1260,1260,Mrah-el-Sreige,,Minieh-Danieh,North
1261,1261,Nabi Youcheaa,,Minieh-Danieh,North
1262,1262,Nemrine et Bakoura,,Minieh-Danieh,North
1263,1263,Omar,,Minieh-Danieh,North
1264,1264,Qarhaiya,,Minieh-Danieh,North
1265,1265,Qemmamine,,Minieh-Danieh,North
1266,1266,Qraine,,Minieh-Danieh,North
1267,1267,Sir,سير,Minieh-Danieh,North
1268,1268,Tarane,طاران,Minieh-Danieh,North
1269,1269,Tourbol,,Minieh-Danieh,North
1270,1270,Zaghrteghrine,زغرتغرين,Minieh-Danieh,North
1271,1271,Zouk Bhanine,,Minieh-Danieh,North
1272,1272,Al-Kalmoune,القلمون,Tripoli,North
1273,1273,Al-Mina Jardins,,Tripoli,North
1274,1274,Al-Mina No1,,Tripoli,North
1275,1275,Al-Mina No2,,Tripoli,North
1276,1276,Al-Mina No3,,Tripoli,North
1277,1277,Tripoli Al-Hadid,,Tripoli,North
1278,1278,Tripoli Al-Kobbé,,Tripoli,North
1279,1279,Tripoli Al-Mouhaitra,,Tripoli,North
1280,1280,Tripoli Al-Nouri,,Tripoli,North
1281,1281,Tripoli Al-Rmmanieh,,Tripoli,North
1282,1282,Tripoli Al-Souéka,,Tripoli,North
1283,1283,Tripoli Al-Tabbaneh,,Tripoli,North
1284,1284,Tripoli Al-Tal,,Tripoli,North
1285,1285,Tripoli Al-Zehrieh,,Tripoli,North
1286,1286,Tripoli Al Haddadin,,Tripoli,North
1287,1287,Tripoli Jardins,,Tripoli,North
1288,1288,Tripoli Zeitoun,,Tripoli,North
1289,1289,Aadoua,,Zgharta,North
1290,1290,Acheiche,,Zgharta,North
1291,1291,Aïntourine,عينطورين,Zgharta,North
1292,1292,Aïto,ايطو,Zgharta,North
1293,1293,Al-Harik,,Zgharta,North
1294,1294,Al-Jdeidé,الجديده,Zgharta,North
1295,1295,Al-Khaldyé,,Zgharta,North
1296,1296,Alma,علما,Zgharta,North
1297,1297,Arbet Koshaya,,Zgharta,North
1298,1298,Ardate,,Zgharta,North
1299,1299,Ardé,ارده,Zgharta,North
1300,1300,Argesse,عرجس,Zgharta,North
1301,1301,Asnoune,اصنون,Zgharta,North
1302,1302,Basloukite,,Zgharta,North
1303,1303,Bchenine,بشنين,Zgharta,North
1304,1304,Benachée,,Zgharta,North
1305,1305,Boucite,بوسيط,Zgharta,North
1306,1306,Bouhairet Toula,,Zgharta,North
1307,1307,Bsebhil,,Zgharta,North
1308,1308,Danhi,,Zgharta,North
1309,1309,Daraya,داريا,Zgharta,North
1310,1310,Ehden,,Zgharta,North
1311,1311,Ejbeh,,Zgharta,North
1312,1312,El-Tellé,التل,Zgharta,North
1313,1313,Halane,,Zgharta,North
1314,1314,Iâl,,Zgharta,North
1315,1315,Karabeiche,,Zgharta,North
1316,1316,Karm Saddé,كرم سده,Zgharta,North
1317,1317,Kefraya,كفريا,Zgharta,North
1318,1318,Kfar Chakna,,Zgharta,North
1319,1319,Kfar Dalakoss,,Zgharta,North
1320,1320,Kfar Haoura,كفر حورا,Zgharta,North
1321,1321,Kfar hata,,Zgharta,North
1322,1322,Kfar Yachite,,Zgharta,North
1323,1323,Kfar Zeina,كفر زينا,Zgharta,North
1324,1324,Kfarfou,كفرفو,Zgharta,North
1325,1325,Kfarsghab,,Zgharta,North
1326,1326,Mazraat Ejbeh,,Zgharta,North
1327,1327,Mazraat el Teffah,,Zgharta,North
1328,1328,Mazraat Jneide,,Zgharta,North
1329,1329,Mazraet Hreikess,,Zgharta,North
1330,1330,Mejdlaya,مجدلايا,Zgharta,North
1331,1331,Merh Kfarsghabe,,Zgharta,North
1332,1332,Mériata,,Zgharta,North
1333,1333,Miziara,مزيارة,Zgharta,North
1334,1334,n.a. (1),,Zgharta,North
1335,1335,Rachehine,,Zgharta,North
1336,1336,Raskifa,راسكيفا,Zgharta,North
1337,1337,Sakhra,,Zgharta,North
1338,1338,Sebhel,,Zgharta,North
1339,1339,Serhel,,Zgharta,North
1340,1340,Toula,تولا,Zgharta,North
1341,1341,Zghorta,,Zgharta,North
1342,1342,Aïchiyé,,Jezzine,South
1343,1343,Aïn el-Mir,عين المير,Jezzine,South
1344,1344,Akmata,,Jezzine,South
1345,1345,Anane,انان,Jezzine,South
1346,1346,Aramté,الرامة,Jezzine,South
1347,1347,Ariya,,Jezzine,South
1348,1348,Arkoub (Mazraat),,Jezzine,South
1349,1349,Azour,عازور,Jezzine,South
1350,1350,Baba,,Jezzine,South
1351,1351,Baissour,بيصور,Jezzine,South
1352,1352,Benwati,بنواتي,Jezzine,South
1353,1353,Bhanine,بحنين,Jezzine,South
1354,1354,Bisri,بسري,Jezzine,South
1355,1355,Bkessine,بكاسين,Jezzine,South
1356,1356,Bouslaya,بصليا,Jezzine,South
1357,1357,Bteddine El-Lekche,بتدين اللقش,Jezzine,South
1358,1358,Chabil,,Jezzine,South
1359,1359,Chawalik,شواليق,Jezzine,South
1360,1360,Djezzine,جزين,Jezzine,South
1361,1361,El-Demachkiyeh,,Jezzine,South
1362,1362,El-Ghabbatieh,الغباطيه,Jezzine,South
1363,1363,El-Harf,الحرف,Jezzine,South
1364,1364,El-Homsiyé,,Jezzine,South
1365,1365,El-Jarmak,الجرمق,Jezzine,South
1366,1366,El-Kabeh,,Jezzine,South
1367,1367,El-Louaizé,اللويزه,Jezzine,South
1368,1368,El-Mahmoudiyeh,,Jezzine,South
1369,1369,El-Maknouniyé,المكنونيه,Jezzine,South
1370,1370,El-Mharbiyé,المحاربيه,Jezzine,South
1371,1371,El-Midan,الميدان,Jezzine,South
1372,1372,El-Rahbane,,Jezzine,South
1373,1373,El-Remmané,عين الرمانة,Jezzine,South
1374,1374,El-Rihane,,Jezzine,South
1375,1375,El-Wadié,,Jezzine,South
1376,1376,El-Zeghrine,الزغرين,Jezzine,South
1377,1377,Haïdab,,Jezzine,South
1378,1378,Haitoulé,,Jezzine,South
1379,1379,Haïtoura,,Jezzine,South
1380,1380,Hassaniyé,,Jezzine,South
1381,1381,Jabal Toura,,Jezzine,South
1382,1382,Jensnaya,جنسنايا,Jezzine,South
1383,1383,Kafr-Falouce,كفرفالوس,Jezzine,South
1384,1384,Kafr-Jarra,,Jezzine,South
1385,1385,Kaïtoulé,قيتولي,Jezzine,South
1386,1386,Karkha,كرخا,Jezzine,South
1387,1387,Katrani,,Jezzine,South
1388,1388,Kattine,,Jezzine,South
1389,1389,Kefer-Houné,كفرحونه,Jezzine,South
1390,1390,Khellet Khazen,,Jezzine,South
1391,1391,Krouh,,Jezzine,South
1392,1392,Lebaa,,Jezzine,South
1393,1393,litige,,Jezzine,South
1394,1394,Machmouché,مشموشه,Jezzine,South
1395,1395,Mazraat Dahr el-Deir,,Jezzine,South
1396,1396,Mazraat Daraya,,Jezzine,South
1397,1397,Mazraat el-Mathané,مزرعة المطحنة,Jezzine,South
1398,1398,Mazraat El Ouazaaiyé,,Jezzine,South
1399,1399,Mazraat Louzid (Louayziyé),,Jezzine,South
1400,1400,Mjaïdel,مجيدل,Jezzine,South
1401,1401,Mlikh,مليخ,Jezzine,South
1402,1402,Mrah-el-Hbasse,,Jezzine,South
1403,1403,Rimate,,Jezzine,South
1404,1404,Roum,روم,Jezzine,South
1405,1405,Sabbah,صباح,Jezzine,South
1406,1406,Saïdoune,صيدون,Jezzine,South
1407,1407,Sfarai,,Jezzine,South
1408,1408,Sniyé,سنيه,Jezzine,South
1409,1409,Soujoud,سجد,Jezzine,South
1410,1410,Srayri,,Jezzine,South
1411,1411,Taïd,تعيد,Jezzine,South
1412,1412,Tamra,,Jezzine,South
1413,1413,Wadi Baankoudine,وادي بعنقودين,Jezzine,South
1414,1414,Wadi Djezzine,وادي جزين,Jezzine,South
1415,1415,Wadi Laimoune,,Jezzine,South
1416,1416,Zhalta,,Jezzine,South
1417,1417,Jernaya,جرنايا,Nabatiyeh,South
1418,1418,Abra,عبرا,Saida,South
1419,1419,Addoussiat,,Saida,South
1420,1420,Adloun,عدلون,Saida,South
1421,1421,Aïn-el-Dib,,Saida,South
1422,1422,Aktanite,عقتنيت,Saida,South
1423,1423,Ankoune,عنقون,Saida,South
1424,1424,Ansariyé,انصاريه,Saida,South
1425,1425,Arab-el-Jal,,Saida,South
1426,1426,Arab Soukar,,Saida,South
1427,1427,Arab Tabbaya,,Saida,South
1428,1428,Arké,اركي,Saida,South
1429,1429,Arzey,ارزي,Saida,South
1430,1430,Babliyé,البابلية,Saida,South
1431,1431,Berti,برتي,Saida,South
1432,1432,Bissariat,,Saida,South
1433,1433,Bnaafoul,بنعفول,Saida,South
1434,1434,Bqosta,,Saida,South
1435,1435,Bramiat,,Saida,South
1436,1436,Daoudiyé,,Saida,South
1437,1437,Darbessim,,Saida,South
1438,1438,Deir Takla,الفياضية,Saida,South
1439,1439,El-Hajjé,,Saida,South
1440,1440,El-Husseiniyé,,Saida,South
1441,1441,El-Kharayeb,,Saida,South
1442,1442,El-Merwaniyé,,Saida,South
1443,1443,El-Mhammariyé,,Saida,South
1444,1444,El-Zrariyé,الزرارية,Saida,South
1445,1445,El Hartiyé,,Saida,South
1446,1446,Ghassaniyé,,Saida,South
1447,1447,Ghazyat,,Saida,South
1448,1448,Haret Saïda,,Saida,South
1449,1449,Helaliat,,Saida,South
1450,1450,Jaziré,,Saida,South
1451,1451,Kaakiet El-Senaoubar,,Saida,South
1452,1452,Kanarite,قناريت,Saida,South
1453,1453,Kaoutarite El-Riz,,Saida,South
1454,1454,Kaoutarite El-Siyad,,Saida,South
1455,1455,Kefraya,كفريا,Saida,South
1456,1456,Kfar-Bite,كفربيت,Saida,South
1457,1457,Kfar-Challal,كفرشلال,Saida,South
1458,1458,Kfar Badda,,Saida,South
1459,1459,Kfar Hatta,,Saida,South
1460,1460,Kfar Melki,,Saida,South
1461,1461,Khartoum,خرطوم,Saida,South
1462,1462,Khazize,خزيز,Saida,South
1463,1463,Kherbet Bassal,,Saida,South
1464,1464,Kherbet El-Douair,,Saida,South
1465,1465,Krayé,,Saida,South
1466,1466,Loubié,,Saida,South
1467,1467,Maghdouché,مغدوشه,Saida,South
1468,1468,Majdalioun,مجدليون,Saida,South
1469,1469,Matriet El-Choumar,,Saida,South
1470,1470,Mazraat El-Wasta,,Saida,South
1471,1471,Mazraat Jimjim,,Saida,South
1472,1472,Mazraet Matarite Jebah,,Saida,South
1473,1473,Miemié,,Saida,South
1474,1474,Mohaidalé,,Saida,South
1475,1475,Msaileh,,Saida,South
1476,1476,Nadjariat,,Saida,South
1477,1477,Saïda Dekerman,,Saida,South
1478,1478,Saïda Ville,,Saida,South
1479,1479,Saïda Wastani,,Saida,South
